state,sex,c34_site,age_group,num_cases,person_years
Minnesota,1,98,7,0,966917
Minnesota,1,98,8,0,887904
Minnesota,1,98,9,0,825585
Minnesota,1,98,10,1,880481
Minnesota,1,98,11,0,975773
Minnesota,1,98,12,0,966678
Minnesota,1,98,13,0,826851
Minnesota,1,98,14,2,640313
Minnesota,1,98,15,3,442902
Minnesota,1,98,16,1,306425
Minnesota,1,98,17,2,212122
Minnesota,1,98,18,0,201808
Minnesota,1,98,19,0,0
Minnesota,2,98,1,1,858159
Minnesota,2,98,2,0,886458
Minnesota,2,98,3,0,881346
Minnesota,2,98,4,0,873793
Minnesota,2,98,5,1,893613
Minnesota,2,98,6,0,893189
Minnesota,2,98,7,0,943989
Minnesota,2,98,8,0,858451
Minnesota,2,98,9,0,807555
Minnesota,2,98,10,0,870806
Minnesota,2,98,11,3,978797
Minnesota,2,98,12,0,978469
Minnesota,2,98,13,1,847056
Minnesota,2,98,14,0,678353
Minnesota,2,98,15,1,494045
Minnesota,2,98,16,0,369597
Minnesota,2,98,17,0,287636
Minnesota,2,98,18,0,387103
Minnesota,2,98,19,0,0
Minnesota,1,99,1,0,898414
Minnesota,1,99,2,0,922435
Minnesota,1,99,3,0,920726
Minnesota,1,99,4,0,908616
Minnesota,1,99,5,0,927279
Minnesota,1,99,6,0,935920
Minnesota,1,99,7,0,966917
Minnesota,1,99,8,0,887904
Minnesota,1,99,9,2,825585
Minnesota,1,99,10,4,880481
Minnesota,1,99,11,6,975773
Minnesota,1,99,12,29,966678
Minnesota,1,99,13,54,826851
Minnesota,1,99,14,90,640313
Minnesota,1,99,15,103,442902
Minnesota,1,99,16,96,306425
Minnesota,1,99,17,138,212122
Minnesota,1,99,18,245,201808
Minnesota,1,99,19,0,0
Minnesota,2,99,1,0,858159
Minnesota,2,99,2,0,886458
Minnesota,2,99,3,0,881346
Minnesota,2,99,4,0,873793
Minnesota,2,99,5,0,893613
Minnesota,2,99,6,0,893189
Minnesota,2,99,7,0,943989
Minnesota,2,99,8,1,858451
Minnesota,2,99,9,0,807555
Minnesota,2,99,10,0,870806
Minnesota,2,99,11,9,978797
Minnesota,2,99,12,10,978469
Minnesota,2,99,13,40,847056
Minnesota,2,99,14,59,678353
Minnesota,2,99,15,77,494045
Minnesota,2,99,16,98,369597
Minnesota,2,99,17,184,287636
Minnesota,2,99,18,262,387103
Minnesota,2,99,19,0,0
Minnesota,1,100,1,0,898414
Minnesota,1,100,2,0,922435
Minnesota,1,100,3,0,920726
Minnesota,1,100,4,0,908616
Minnesota,1,100,5,0,927279
Minnesota,1,100,6,1,935920
Minnesota,1,100,7,1,966917
Minnesota,1,100,8,0,887904
Minnesota,1,100,9,5,825585
Minnesota,1,100,10,6,880481
Minnesota,1,100,11,28,975773
Minnesota,1,100,12,46,966678
Minnesota,1,100,13,45,826851
Minnesota,1,100,14,61,640313
Minnesota,1,100,15,80,442902
Minnesota,1,100,16,45,306425
Minnesota,1,100,17,30,212122
Minnesota,1,100,18,18,201808
Minnesota,1,100,19,0,0
Minnesota,2,100,1,0,858159
Minnesota,2,100,2,0,886458
Minnesota,2,100,3,0,881346
Minnesota,2,100,4,1,873793
Minnesota,2,100,5,2,893613
Minnesota,2,100,6,0,893189
Minnesota,2,100,7,0,943989
Minnesota,2,100,8,1,858451
Minnesota,2,100,9,3,807555
Minnesota,2,100,10,7,870806
Minnesota,2,100,11,32,978797
Minnesota,2,100,12,42,978469
Minnesota,2,100,13,58,847056
Minnesota,2,100,14,78,678353
Minnesota,2,100,15,56,494045
Minnesota,2,100,16,54,369597
Minnesota,2,100,17,36,287636
Minnesota,2,100,18,17,387103
Minnesota,2,100,19,0,0
Minnesota,1,101,1,1,898414
Minnesota,1,101,2,0,922435
Minnesota,1,101,3,0,920726
Minnesota,1,101,4,1,908616
Minnesota,1,101,5,0,927279
Minnesota,1,101,6,4,935920
Minnesota,1,101,7,1,966917
Minnesota,1,101,8,12,887904
Minnesota,1,101,9,16,825585
Minnesota,1,101,10,53,880481
Minnesota,1,101,11,226,975773
Minnesota,1,101,12,446,966678
Minnesota,1,101,13,670,826851
Minnesota,1,101,14,783,640313
Minnesota,1,101,15,866,442902
Minnesota,1,101,16,644,306425
Minnesota,1,101,17,465,212122
Minnesota,1,101,18,317,201808
Minnesota,1,101,19,0,0
Minnesota,2,101,1,0,858159
Minnesota,2,101,2,0,886458
Minnesota,2,101,3,0,881346
Minnesota,2,101,4,0,873793
Minnesota,2,101,5,1,893613
Minnesota,2,101,6,2,893189
Minnesota,2,101,7,4,943989
Minnesota,2,101,8,6,858451
Minnesota,2,101,9,23,807555
Minnesota,2,101,10,94,870806
Minnesota,2,101,11,239,978797
Minnesota,2,101,12,402,978469
Minnesota,2,101,13,597,847056
Minnesota,2,101,14,702,678353
Minnesota,2,101,15,796,494045
Minnesota,2,101,16,670,369597
Minnesota,2,101,17,494,287636
Minnesota,2,101,18,337,387103
Minnesota,2,101,19,0,0
Minnesota,1,102,1,1,898414
Minnesota,1,102,2,0,922435
Minnesota,1,102,3,0,920726
Minnesota,1,102,4,0,908616
Minnesota,1,102,5,0,927279
Minnesota,1,102,6,0,935920
Minnesota,1,102,7,0,966917
Minnesota,1,102,8,0,887904
Minnesota,1,102,9,4,825585
Minnesota,1,102,10,8,880481
Minnesota,1,102,11,12,975773
Minnesota,1,102,12,24,966678
Minnesota,1,102,13,50,826851
Minnesota,1,102,14,65,640313
Minnesota,1,102,15,64,442902
Minnesota,1,102,16,56,306425
Minnesota,1,102,17,41,212122
Minnesota,1,102,18,38,201808
Minnesota,1,102,19,0,0
Minnesota,2,102,1,1,858159
Minnesota,2,102,2,0,886458
Minnesota,2,102,3,0,881346
Minnesota,2,102,4,0,873793
Minnesota,2,102,5,3,893613
Minnesota,2,102,6,0,893189
Minnesota,2,102,7,0,943989
Minnesota,2,102,8,2,858451
Minnesota,2,102,9,4,807555
Minnesota,2,102,10,11,870806
Minnesota,2,102,11,20,978797
Minnesota,2,102,12,55,978469
Minnesota,2,102,13,60,847056
Minnesota,2,102,14,79,678353
Minnesota,2,102,15,72,494045
Minnesota,2,102,16,55,369597
Minnesota,2,102,17,45,287636
Minnesota,2,102,18,32,387103
Minnesota,2,102,19,0,0
Minnesota,1,103,1,2,898414
Minnesota,1,103,2,1,922435
Minnesota,1,103,3,2,920726
Minnesota,1,103,4,0,908616
Minnesota,1,103,5,0,927279
Minnesota,1,103,6,3,935920
Minnesota,1,103,7,2,966917
Minnesota,1,103,8,7,887904
Minnesota,1,103,9,13,825585
Minnesota,1,103,10,33,880481
Minnesota,1,103,11,92,975773
Minnesota,1,103,12,198,966678
Minnesota,1,103,13,303,826851
Minnesota,1,103,14,372,640313
Minnesota,1,103,15,491,442902
Minnesota,1,103,16,414,306425
Minnesota,1,103,17,339,212122
Minnesota,1,103,18,227,201808
Minnesota,1,103,19,0,0
Minnesota,2,103,1,0,858159
Minnesota,2,103,2,0,886458
Minnesota,2,103,3,0,881346
Minnesota,2,103,4,0,873793
Minnesota,2,103,5,1,893613
Minnesota,2,103,6,2,893189
Minnesota,2,103,7,3,943989
Minnesota,2,103,8,12,858451
Minnesota,2,103,9,18,807555
Minnesota,2,103,10,41,870806
Minnesota,2,103,11,107,978797
Minnesota,2,103,12,210,978469
Minnesota,2,103,13,299,847056
Minnesota,2,103,14,390,678353
Minnesota,2,103,15,445,494045
Minnesota,2,103,16,424,369597
Minnesota,2,103,17,319,287636
Minnesota,2,103,18,243,387103
Minnesota,2,103,19,0,0
Minnesota,1,104,1,0,898414
Minnesota,1,104,2,0,922435
Minnesota,1,104,3,0,920726
Minnesota,1,104,4,0,908616
Minnesota,1,104,5,0,927279
Minnesota,1,104,6,1,935920
Minnesota,1,104,7,2,966917
Minnesota,1,104,8,5,887904
Minnesota,1,104,9,5,825585
Minnesota,1,104,10,22,880481
Minnesota,1,104,11,58,975773
Minnesota,1,104,12,123,966678
Minnesota,1,104,13,213,826851
Minnesota,1,104,14,226,640313
Minnesota,1,104,15,225,442902
Minnesota,1,104,16,176,306425
Minnesota,1,104,17,185,212122
Minnesota,1,104,18,220,201808
Minnesota,1,104,19,0,0
Minnesota,2,104,1,0,858159
Minnesota,2,104,2,0,886458
Minnesota,2,104,3,0,881346
Minnesota,2,104,4,1,873793
Minnesota,2,104,5,1,893613
Minnesota,2,104,6,0,893189
Minnesota,2,104,7,4,943989
Minnesota,2,104,8,6,858451
Minnesota,2,104,9,2,807555
Minnesota,2,104,10,23,870806
Minnesota,2,104,11,62,978797
Minnesota,2,104,12,103,978469
Minnesota,2,104,13,148,847056
Minnesota,2,104,14,186,678353
Minnesota,2,104,15,225,494045
Minnesota,2,104,16,195,369597
Minnesota,2,104,17,206,287636
Minnesota,2,104,18,236,387103
Minnesota,2,104,19,0,0
Mississippi,1,91,1,0,486193
Mississippi,1,91,2,0,524015
Mississippi,1,91,3,0,523426
Mississippi,1,91,4,0,530718
Mississippi,1,91,5,0,557776
Mississippi,1,91,6,3,497399
Mississippi,1,91,7,8,470278
Mississippi,1,91,8,19,450725
Mississippi,1,91,9,58,441255
Mississippi,1,91,10,129,450016
Mississippi,1,91,11,406,480429
Mississippi,1,91,12,926,477248
Mississippi,1,91,13,1164,417411
Mississippi,1,91,14,1380,349841
Mississippi,1,91,15,1336,245998
Mississippi,1,91,16,1138,168192
Mississippi,1,91,17,689,102880
Mississippi,1,91,18,409,79840
Mississippi,1,91,19,0,0
Mississippi,2,91,1,0,472272
Mississippi,2,91,2,0,503415
Mississippi,2,91,3,0,499413
Mississippi,2,91,4,2,510363
Mississippi,2,91,5,3,544780
Mississippi,2,91,6,2,503309
Mississippi,2,91,7,5,488644
Mississippi,2,91,8,13,473402
Mississippi,2,91,9,47,470598
Mississippi,2,91,10,143,478599
Mississippi,2,91,11,385,515981
Mississippi,2,91,12,625,520163
Mississippi,2,91,13,761,467861
Mississippi,2,91,14,1000,394054
Mississippi,2,91,15,978,295031
Mississippi,2,91,16,786,222372
Mississippi,2,91,17,501,160180
Mississippi,2,91,18,387,170021
Mississippi,2,91,19,0,0
Mississippi,1,92,1,0,486193
Mississippi,1,92,2,0,524015
Mississippi,1,92,3,0,523426
Mississippi,1,92,4,0,530718
Mississippi,1,92,5,0,557776
Mississippi,1,92,6,0,497399
Mississippi,1,92,7,1,470278
Mississippi,1,92,8,4,450725
Mississippi,1,92,9,5,441255
Mississippi,1,92,10,23,450016
Mississippi,1,92,11,87,480429
Mississippi,1,92,12,232,477248
Mississippi,1,92,13,357,417411
Mississippi,1,92,14,428,349841
Mississippi,1,92,15,471,245998
Mississippi,1,92,16,398,168192
Mississippi,1,92,17,218,102880
Mississippi,1,92,18,109,79840
Mississippi,1,92,19,0,0
Mississippi,2,92,1,0,472272
Mississippi,2,92,2,0,503415
Mississippi,2,92,3,0,499413
Mississippi,2,92,4,0,510363
Mississippi,2,92,5,1,544780
Mississippi,2,92,6,0,503309
Mississippi,2,92,7,0,488644
Mississippi,2,92,8,0,473402
Mississippi,2,92,9,7,470598
Mississippi,2,92,10,12,478599
Mississippi,2,92,11,62,515981
Mississippi,2,92,12,127,520163
Mississippi,2,92,13,159,467861
Mississippi,2,92,14,249,394054
Mississippi,2,92,15,258,295031
Mississippi,2,92,16,201,222372
Mississippi,2,92,17,127,160180
Mississippi,2,92,18,61,170021
Mississippi,2,92,19,0,0
Mississippi,1,93,1,0,486193
Mississippi,1,93,2,0,524015
Mississippi,1,93,3,0,523426
Mississippi,1,93,4,0,530718
Mississippi,1,93,5,0,557776
Mississippi,1,93,6,1,497399
Mississippi,1,93,7,3,470278
Mississippi,1,93,8,7,450725
Mississippi,1,93,9,31,441255
Mississippi,1,93,10,64,450016
Mississippi,1,93,11,175,480429
Mississippi,1,93,12,399,477248
Mississippi,1,93,13,450,417411
Mississippi,1,93,14,516,349841
Mississippi,1,93,15,436,245998
Mississippi,1,93,16,369,168192
Mississippi,1,93,17,245,102880
Mississippi,1,93,18,121,79840
Mississippi,1,93,19,0,0
Mississippi,2,93,1,0,472272
Mississippi,2,93,2,0,503415
Mississippi,2,93,3,0,499413
Mississippi,2,93,4,0,510363
Mississippi,2,93,5,0,544780
Mississippi,2,93,6,0,503309
Mississippi,2,93,7,3,488644
Mississippi,2,93,8,5,473402
Mississippi,2,93,9,23,470598
Mississippi,2,93,10,73,478599
Mississippi,2,93,11,189,515981
Mississippi,2,93,12,292,520163
Mississippi,2,93,13,315,467861
Mississippi,2,93,14,414,394054
Mississippi,2,93,15,383,295031
Mississippi,2,93,16,308,222372
Mississippi,2,93,17,183,160180
Mississippi,2,93,18,131,170021
Mississippi,2,93,19,0,0
Mississippi,1,94,1,0,486193
Mississippi,1,94,2,0,524015
Mississippi,1,94,3,0,523426
Mississippi,1,94,4,0,530718
Mississippi,1,94,5,0,557776
Mississippi,1,94,6,0,497399
Mississippi,1,94,7,1,470278
Mississippi,1,94,8,2,450725
Mississippi,1,94,9,7,441255
Mississippi,1,94,10,24,450016
Mississippi,1,94,11,65,480429
Mississippi,1,94,12,120,477248
Mississippi,1,94,13,143,417411
Mississippi,1,94,14,160,349841
Mississippi,1,94,15,174,245998
Mississippi,1,94,16,127,168192
Mississippi,1,94,17,67,102880
Mississippi,1,94,18,23,79840
Mississippi,1,94,19,0,0
Mississippi,2,94,1,0,472272
Mississippi,2,94,2,0,503415
Mississippi,2,94,3,0,499413
Mississippi,2,94,4,0,510363
Mississippi,2,94,5,0,544780
Mississippi,2,94,6,0,503309
Mississippi,2,94,7,0,488644
Mississippi,2,94,8,1,473402
Mississippi,2,94,9,5,470598
Mississippi,2,94,10,29,478599
Mississippi,2,94,11,62,515981
Mississippi,2,94,12,95,520163
Mississippi,2,94,13,159,467861
Mississippi,2,94,14,184,394054
Mississippi,2,94,15,155,295031
Mississippi,2,94,16,100,222372
Mississippi,2,94,17,66,160180
Mississippi,2,94,18,25,170021
Mississippi,2,94,19,0,0
Mississippi,1,95,1,0,486193
Mississippi,1,95,2,0,524015
Mississippi,1,95,3,0,523426
Mississippi,1,95,4,0,530718
Mississippi,1,95,5,0,557776
Mississippi,1,95,6,0,497399
Mississippi,1,95,7,0,470278
Mississippi,1,95,8,1,450725
Mississippi,1,95,9,1,441255
Mississippi,1,95,10,2,450016
Mississippi,1,95,11,22,480429
Mississippi,1,95,12,39,477248
Mississippi,1,95,13,42,417411
Mississippi,1,95,14,59,349841
Mississippi,1,95,15,62,245998
Mississippi,1,95,16,52,168192
Mississippi,1,95,17,41,102880
Mississippi,1,95,18,39,79840
Mississippi,1,95,19,0,0
Mississippi,2,95,1,0,472272
Mississippi,2,95,2,0,503415
Mississippi,2,95,3,0,499413
Mississippi,2,95,4,0,510363
Mississippi,2,95,5,0,544780
Mississippi,2,95,6,0,503309
Mississippi,2,95,7,0,488644
Mississippi,2,95,8,0,473402
Mississippi,2,95,9,2,470598
Mississippi,2,95,10,5,478599
Mississippi,2,95,11,17,515981
Mississippi,2,95,12,31,520163
Mississippi,2,95,13,17,467861
Mississippi,2,95,14,33,394054
Mississippi,2,95,15,41,295031
Mississippi,2,95,16,52,222372
Mississippi,2,95,17,36,160180
Mississippi,2,95,18,51,170021
Mississippi,2,95,19,0,0
Mississippi,1,96,1,0,486193
Mississippi,1,96,2,0,524015
Mississippi,1,96,3,0,523426
Mississippi,1,96,4,0,530718
Mississippi,1,96,5,0,557776
Mississippi,1,96,6,0,497399
Mississippi,1,96,7,2,470278
Mississippi,1,96,8,5,450725
Mississippi,1,96,9,12,441255
Mississippi,1,96,10,14,450016
Mississippi,1,96,11,40,480429
Mississippi,1,96,12,99,477248
Mississippi,1,96,13,115,417411
Mississippi,1,96,14,131,349841
Mississippi,1,96,15,121,245998
Mississippi,1,96,16,99,168192
Mississippi,1,96,17,51,102880
Mississippi,1,96,18,29,79840
Mississippi,1,96,19,0,0
Mississippi,2,96,1,0,472272
Mississippi,2,96,2,0,503415
Mississippi,2,96,3,0,499413
Mississippi,2,96,4,2,510363
Mississippi,2,96,5,2,544780
Mississippi,2,96,6,2,503309
Mississippi,2,96,7,1,488644
Mississippi,2,96,8,7,473402
Mississippi,2,96,9,8,470598
Mississippi,2,96,10,19,478599
Mississippi,2,96,11,43,515981
Mississippi,2,96,12,59,520163
Mississippi,2,96,13,83,467861
Mississippi,2,96,14,84,394054
Mississippi,2,96,15,88,295031
Mississippi,2,96,16,76,222372
Mississippi,2,96,17,37,160180
Mississippi,2,96,18,32,170021
Mississippi,2,96,19,0,0
Mississippi,1,97,1,0,486193
Mississippi,1,97,2,0,524015
Mississippi,1,97,3,0,523426
Mississippi,1,97,4,0,530718
Mississippi,1,97,5,0,557776
Mississippi,1,97,6,1,497399
Mississippi,1,97,7,0,470278
Mississippi,1,97,8,0,450725
Mississippi,1,97,9,0,441255
Mississippi,1,97,10,0,450016
Mississippi,1,97,11,1,480429
Mississippi,1,97,12,2,477248
Mississippi,1,97,13,1,417411
Mississippi,1,97,14,2,349841
Mississippi,1,97,15,1,245998
Mississippi,1,97,16,1,168192
Mississippi,1,97,17,1,102880
Mississippi,1,97,18,1,79840
Mississippi,1,97,19,0,0
Mississippi,2,97,1,0,472272
Mississippi,2,97,2,0,503415
Mississippi,2,97,3,0,499413
Mississippi,2,97,4,0,510363
Mississippi,2,97,5,0,544780
Mississippi,2,97,6,0,503309
Mississippi,2,97,7,0,488644
Mississippi,2,97,8,0,473402
Mississippi,2,97,9,0,470598
Mississippi,2,97,10,0,478599
Mississippi,2,97,11,0,515981
Mississippi,2,97,12,0,520163
Mississippi,2,97,13,2,467861
Mississippi,2,97,14,0,394054
Mississippi,2,97,15,1,295031
Mississippi,2,97,16,0,222372
Mississippi,2,97,17,0,160180
Mississippi,2,97,18,0,170021
Mississippi,2,97,19,0,0
Mississippi,1,98,1,0,486193
Mississippi,1,98,2,0,524015
Mississippi,1,98,3,0,523426
Mississippi,1,98,4,0,530718
Mississippi,1,98,5,0,557776
Mississippi,1,98,6,1,497399
Mississippi,1,98,7,0,470278
Mississippi,1,98,8,0,450725
Mississippi,1,98,9,0,441255
Mississippi,1,98,10,0,450016
Mississippi,1,98,11,0,480429
Mississippi,1,98,12,1,477248
Mississippi,1,98,13,1,417411
Mississippi,1,98,14,2,349841
Mississippi,1,98,15,0,245998
Mississippi,1,98,16,2,168192
Mississippi,1,98,17,0,102880
Mississippi,1,98,18,1,79840
Mississippi,1,98,19,0,0
Mississippi,2,98,1,0,472272
Mississippi,2,98,2,0,503415
Mississippi,2,98,3,0,499413
Mississippi,2,98,4,0,510363
Mississippi,2,98,5,0,544780
Mississippi,2,98,6,0,503309
Mississippi,2,98,7,0,488644
Mississippi,2,98,8,0,473402
Mississippi,2,98,9,0,470598
Mississippi,2,98,10,1,478599
Mississippi,2,98,11,0,515981
Mississippi,2,98,12,0,520163
Mississippi,2,98,13,0,467861
Mississippi,2,98,14,0,394054
Mississippi,2,98,15,1,295031
Mississippi,2,98,16,2,222372
Mississippi,2,98,17,1,160180
Mississippi,2,98,18,0,170021
Mississippi,2,98,19,0,0
Mississippi,1,99,1,0,486193
Mississippi,1,99,2,0,524015
Mississippi,1,99,3,0,523426
Mississippi,1,99,4,0,530718
Mississippi,1,99,5,0,557776
Mississippi,1,99,6,0,497399
Mississippi,1,99,7,1,470278
Mississippi,1,99,8,0,450725
Mississippi,1,99,9,2,441255
Mississippi,1,99,10,2,450016
Mississippi,1,99,11,16,480429
Mississippi,1,99,12,34,477248
Mississippi,1,99,13,55,417411
Mississippi,1,99,14,82,349841
Mississippi,1,99,15,71,245998
Mississippi,1,99,16,90,168192
Mississippi,1,99,17,66,102880
Mississippi,1,99,18,86,79840
Mississippi,1,99,19,0,0
Mississippi,2,99,1,0,472272
Mississippi,2,99,2,0,503415
Mississippi,2,99,3,0,499413
Mississippi,2,99,4,0,510363
Mississippi,2,99,5,0,544780
Mississippi,2,99,6,0,503309
Mississippi,2,99,7,1,488644
Mississippi,2,99,8,0,473402
Mississippi,2,99,9,2,470598
Mississippi,2,99,10,4,478599
Mississippi,2,99,11,12,515981
Mississippi,2,99,12,21,520163
Mississippi,2,99,13,26,467861
Mississippi,2,99,14,36,394054
Mississippi,2,99,15,51,295031
Mississippi,2,99,16,47,222372
Mississippi,2,99,17,51,160180
Mississippi,2,99,18,87,170021
Mississippi,2,99,19,0,0
Mississippi,1,100,1,0,486193
Mississippi,1,100,2,0,524015
Mississippi,1,100,3,0,523426
Mississippi,1,100,4,0,530718
Mississippi,1,100,5,0,557776
Mississippi,1,100,6,1,497399
Mississippi,1,100,7,0,470278
Mississippi,1,100,8,0,450725
Mississippi,1,100,9,5,441255
Mississippi,1,100,10,8,450016
Mississippi,1,100,11,21,480429
Mississippi,1,100,12,55,477248
Mississippi,1,100,13,60,417411
Mississippi,1,100,14,66,349841
Mississippi,1,100,15,46,245998
Mississippi,1,100,16,31,168192
Mississippi,1,100,17,19,102880
Mississippi,1,100,18,11,79840
Mississippi,1,100,19,0,0
Mississippi,2,100,1,0,472272
Mississippi,2,100,2,0,503415
Mississippi,2,100,3,0,499413
Mississippi,2,100,4,1,510363
Mississippi,2,100,5,0,544780
Mississippi,2,100,6,0,503309
Mississippi,2,100,7,0,488644
Mississippi,2,100,8,2,473402
Mississippi,2,100,9,0,470598
Mississippi,2,100,10,7,478599
Mississippi,2,100,11,19,515981
Mississippi,2,100,12,33,520163
Mississippi,2,100,13,40,467861
Mississippi,2,100,14,46,394054
Mississippi,2,100,15,41,295031
Mississippi,2,100,16,22,222372
Mississippi,2,100,17,17,160180
Mississippi,2,100,18,10,170021
Mississippi,2,100,19,0,0
Mississippi,1,101,1,0,486193
Mississippi,1,101,2,0,524015
Mississippi,1,101,3,0,523426
Mississippi,1,101,4,0,530718
Mississippi,1,101,5,0,557776
Mississippi,1,101,6,2,497399
Mississippi,1,101,7,4,470278
Mississippi,1,101,8,8,450725
Mississippi,1,101,9,27,441255
Mississippi,1,101,10,72,450016
Mississippi,1,101,11,214,480429
Mississippi,1,101,12,529,477248
Mississippi,1,101,13,660,417411
Mississippi,1,101,14,755,349841
Mississippi,1,101,15,728,245998
Mississippi,1,101,16,623,168192
Mississippi,1,101,17,342,102880
Mississippi,1,101,18,173,79840
Mississippi,1,101,19,0,0
Mississippi,2,101,1,0,472272
Mississippi,2,101,2,0,503415
Mississippi,2,101,3,0,499413
Mississippi,2,101,4,0,510363
Mississippi,2,101,5,0,544780
Mississippi,2,101,6,1,503309
Mississippi,2,101,7,2,488644
Mississippi,2,101,8,3,473402
Mississippi,2,101,9,22,470598
Mississippi,2,101,10,74,478599
Mississippi,2,101,11,194,515981
Mississippi,2,101,12,335,520163
Mississippi,2,101,13,421,467861
Mississippi,2,101,14,531,394054
Mississippi,2,101,15,485,295031
Mississippi,2,101,16,400,222372
Mississippi,2,101,17,215,160180
Mississippi,2,101,18,191,170021
Mississippi,2,101,19,0,0
Mississippi,1,102,1,0,486193
Mississippi,1,102,2,0,524015
Mississippi,1,102,3,0,523426
Mississippi,1,102,4,0,530718
Mississippi,1,102,5,0,557776
Mississippi,1,102,6,0,497399
Mississippi,1,102,7,1,470278
Mississippi,1,102,8,0,450725
Mississippi,1,102,9,3,441255
Mississippi,1,102,10,2,450016
Mississippi,1,102,11,18,480429
Mississippi,1,102,12,36,477248
Mississippi,1,102,13,36,417411
Mississippi,1,102,14,57,349841
Mississippi,1,102,15,59,245998
Mississippi,1,102,16,32,168192
Mississippi,1,102,17,23,102880
Mississippi,1,102,18,12,79840
Mississippi,1,102,19,0,0
Mississippi,2,102,1,0,472272
Mississippi,2,102,2,0,503415
Mississippi,2,102,3,0,499413
Mississippi,2,102,4,0,510363
Mississippi,2,102,5,1,544780
Mississippi,2,102,6,0,503309
Mississippi,2,102,7,0,488644
Mississippi,2,102,8,0,473402
Mississippi,2,102,9,2,470598
Mississippi,2,102,10,6,478599
Mississippi,2,102,11,15,515981
Mississippi,2,102,12,19,520163
Mississippi,2,102,13,26,467861
Mississippi,2,102,14,43,394054
Mississippi,2,102,15,52,295031
Mississippi,2,102,16,35,222372
Mississippi,2,102,17,26,160180
Mississippi,2,102,18,8,170021
Mississippi,2,102,19,0,0
Mississippi,1,103,1,0,486193
Mississippi,1,103,2,0,524015
Mississippi,1,103,3,0,523426
Mississippi,1,103,4,0,530718
Mississippi,1,103,5,0,557776
Mississippi,1,103,6,0,497399
Mississippi,1,103,7,0,470278
Mississippi,1,103,8,5,450725
Mississippi,1,103,9,12,441255
Mississippi,1,103,10,25,450016
Mississippi,1,103,11,74,480429
Mississippi,1,103,12,173,477248
Mississippi,1,103,13,231,417411
Mississippi,1,103,14,326,349841
Mississippi,1,103,15,290,245998
